	sponsor	cosponsor	count
5620	Rep. Latta, Robert E. [R-OH-5]	"Rep. Carter, Earl L. ""Buddy"" [R-GA-1]"	1
5621	Rep. Latta, Robert E. [R-OH-5]	Rep. Cline, Ben [R-VA-6]	1
5622	Rep. Latta, Robert E. [R-OH-5]	Rep. Cloud, Michael [R-TX-27]	1
5623	Rep. Latta, Robert E. [R-OH-5]	Rep. Crane, Elijah [R-AZ-2]	1
5624	Rep. Latta, Robert E. [R-OH-5]	Rep. Crenshaw, Dan [R-TX-2]	1
5625	Rep. Latta, Robert E. [R-OH-5]	Rep. Curtis, John R. [R-UT-3]	1
5626	Rep. Latta, Robert E. [R-OH-5]	Rep. Duncan, Jeff [R-SC-3]	1
5627	Rep. Latta, Robert E. [R-OH-5]	Rep. Dunn, Neal P. [R-FL-2]	1
5628	Rep. Latta, Robert E. [R-OH-5]	Rep. Ellzey, Jake [R-TX-6]	1
5629	Rep. Latta, Robert E. [R-OH-5]	Rep. Estes, Ron [R-KS-4]	1
5630	Rep. Latta, Robert E. [R-OH-5]	Rep. Ezell, Mike [R-MS-4]	1
5631	Rep. Latta, Robert E. [R-OH-5]	Rep. Feenstra, Randy [R-IA-4]	1
5632	Rep. Latta, Robert E. [R-OH-5]	Rep. Finstad, Brad [R-MN-1]	1
5633	Rep. Latta, Robert E. [R-OH-5]	Rep. Fitzgerald, Scott [R-WI-5]	1
5634	Rep. Latta, Robert E. [R-OH-5]	Rep. Flood, Mike [R-NE-1]	1
5635	Rep. Latta, Robert E. [R-OH-5]	Rep. Fong, Vince [R-CA-20]	1
5636	Rep. Latta, Robert E. [R-OH-5]	Rep. Foxx, Virginia [R-NC-5]	1
5637	Rep. Latta, Robert E. [R-OH-5]	Rep. Franklin, C. Scott [R-FL-18]	1
5638	Rep. Latta, Robert E. [R-OH-5]	Rep. Fulcher, Russ [R-ID-1]	1
5639	Rep. Latta, Robert E. [R-OH-5]	Rep. Gonzales, Tony [R-TX-23]	1
5640	Rep. Latta, Robert E. [R-OH-5]	Rep. Good, Bob [R-VA-5]	1
5641	Rep. Latta, Robert E. [R-OH-5]	Rep. Gosar, Paul A. [R-AZ-9]	1
5642	Rep. Latta, Robert E. [R-OH-5]	Rep. Graves, Garret [R-LA-6]	1
5643	Rep. Latta, Robert E. [R-OH-5]	Rep. Graves, Sam [R-MO-6]	1
5644	Rep. Latta, Robert E. [R-OH-5]	Rep. Greene, Marjorie Taylor [R-GA-14]	1
5645	Rep. Latta, Robert E. [R-OH-5]	Rep. Griffith, H. Morgan [R-VA-9]	1
5646	Rep. Latta, Robert E. [R-OH-5]	Rep. Grothman, Glenn [R-WI-6]	1
5647	Rep. Latta, Robert E. [R-OH-5]	Rep. Guest, Michael [R-MS-3]	1
5648	Rep. Latta, Robert E. [R-OH-5]	Rep. Hageman, Harriet M. [R-WY-At Large]	1
5649	Rep. Latta, Robert E. [R-OH-5]	Rep. Harshbarger, Diana [R-TN-1]	1
5650	Rep. Latta, Robert E. [R-OH-5]	Rep. Hern, Kevin [R-OK-1]	1
5651	Rep. Latta, Robert E. [R-OH-5]	Rep. Higgins, Clay [R-LA-3]	1
5652	Rep. Latta, Robert E. [R-OH-5]	Rep. Houchin, Erin [R-IN-9]	1
5653	Rep. Latta, Robert E. [R-OH-5]	Rep. Hudson, Richard [R-NC-9]	1
5654	Rep. Latta, Robert E. [R-OH-5]	Rep. Issa, Darrell E. [R-CA-48]	1
5655	Rep. Latta, Robert E. [R-OH-5]	Rep. Jackson, Ronny [R-TX-13]	1
5656	Rep. Latta, Robert E. [R-OH-5]	Rep. Jordan, Jim [R-OH-4]	1
5657	Rep. Latta, Robert E. [R-OH-5]	Rep. Joyce, John [R-PA-13]	1
5658	Rep. Latta, Robert E. [R-OH-5]	Rep. Kelly, Trent [R-MS-1]	1
5659	Rep. Latta, Robert E. [R-OH-5]	Rep. Kustoff, David [R-TN-8]	1
5660	Rep. Latta, Robert E. [R-OH-5]	Rep. LaHood, Darin [R-IL-16]	1
5661	Rep. Latta, Robert E. [R-OH-5]	Rep. LaMalfa, Doug [R-CA-1]	1
5662	Rep. Latta, Robert E. [R-OH-5]	Rep. LaTurner, Jake [R-KS-2]	1
5663	Rep. Latta, Robert E. [R-OH-5]	Rep. Lamborn, Doug [R-CO-5]	1
5664	Rep. Latta, Robert E. [R-OH-5]	Rep. Lesko, Debbie [R-AZ-8]	1
5665	Rep. Latta, Robert E. [R-OH-5]	Rep. Letlow, Julia [R-LA-5]	1
5666	Rep. Latta, Robert E. [R-OH-5]	Rep. Loudermilk, Barry [R-GA-11]	1
5667	Rep. Latta, Robert E. [R-OH-5]	Rep. Luetkemeyer, Blaine [R-MO-3]	1
5668	Rep. Latta, Robert E. [R-OH-5]	Rep. Maloy, Celeste [R-UT-2]	1
5669	Rep. Latta, Robert E. [R-OH-5]	Rep. Mann, Tracey [R-KS-1]	1
5670	Rep. Latta, Robert E. [R-OH-5]	Rep. Matsui, Doris O. [D-CA-7]	1
5671	Rep. Latta, Robert E. [R-OH-5]	Rep. McClain, Lisa C. [R-MI-9]	1
5672	Rep. Latta, Robert E. [R-OH-5]	Rep. McCormick, Richard [R-GA-6]	1
5673	Rep. Latta, Robert E. [R-OH-5]	Rep. McHenry, Patrick T. [R-NC-10]	1
5674	Rep. Latta, Robert E. [R-OH-5]	Rep. Miller, Carol D. [R-WV-1]	1
5675	Rep. Latta, Robert E. [R-OH-5]	Rep. Miller, Mary E. [R-IL-15]	1
5676	Rep. Latta, Robert E. [R-OH-5]	Rep. Miller, Max L. [R-OH-7]	1
5677	Rep. Latta, Robert E. [R-OH-5]	Rep. Moolenaar, John R. [R-MI-2]	1
5678	Rep. Latta, Robert E. [R-OH-5]	Rep. Mooney, Alexander X. [R-WV-2]	1
5679	Rep. Latta, Robert E. [R-OH-5]	Rep. Moore, Barry [R-AL-2]	1
5680	Rep. Latta, Robert E. [R-OH-5]	Rep. Moore, Blake D. [R-UT-1]	1
5681	Rep. Latta, Robert E. [R-OH-5]	Rep. Murphy, Gregory F. [R-NC-3]	1
5682	Rep. Latta, Robert E. [R-OH-5]	Rep. Ogles, Andrew [R-TN-5]	1
5683	Rep. Latta, Robert E. [R-OH-5]	Rep. Palmer, Gary J. [R-AL-6]	1
5684	Rep. Latta, Robert E. [R-OH-5]	Rep. Pence, Greg [R-IN-6]	1
5685	Rep. Latta, Robert E. [R-OH-5]	Rep. Perry, Scott [R-PA-10]	1
5686	Rep. Latta, Robert E. [R-OH-5]	Rep. Peters, Scott H. [D-CA-50]	1
5687	Rep. Latta, Robert E. [R-OH-5]	Rep. Pfluger, August [R-TX-11]	1
5688	Rep. Latta, Robert E. [R-OH-5]	Rep. Posey, Bill [R-FL-8]	1
5689	Rep. Latta, Robert E. [R-OH-5]	Rep. Reschenthaler, Guy [R-PA-14]	1
5690	Rep. Latta, Robert E. [R-OH-5]	Rep. Rogers, Mike D. [R-AL-3]	1
5691	Rep. Latta, Robert E. [R-OH-5]	Rep. Rose, John W. [R-TN-6]	1
5692	Rep. Latta, Robert E. [R-OH-5]	Rep. Rouzer, David [R-NC-7]	1
5693	Rep. Latta, Robert E. [R-OH-5]	Rep. Roy, Chip [R-TX-21]	1
5694	Rep. Latta, Robert E. [R-OH-5]	Rep. Self, Keith [R-TX-3]	1
5695	Rep. Latta, Robert E. [R-OH-5]	Rep. Sessions, Pete [R-TX-17]	1
5696	Rep. Latta, Robert E. [R-OH-5]	Rep. Smith, Adrian [R-NE-3]	1
5697	Rep. Latta, Robert E. [R-OH-5]	Rep. Smith, Christopher H. [R-NJ-4]	1
5698	Rep. Latta, Robert E. [R-OH-5]	Rep. Stauber, Pete [R-MN-8]	1
5699	Rep. Latta, Robert E. [R-OH-5]	Rep. Stefanik, Elise M. [R-NY-21]	1
5700	Rep. Latta, Robert E. [R-OH-5]	Rep. Steube, W. Gregory [R-FL-17]	1
5701	Rep. Latta, Robert E. [R-OH-5]	Rep. Strong, Dale W. [R-AL-5]	1
5702	Rep. Latta, Robert E. [R-OH-5]	Rep. Thompson, Glenn [R-PA-15]	1
5703	Rep. Latta, Robert E. [R-OH-5]	Rep. Timmons, William R. IV [R-SC-4]	1
5704	Rep. Latta, Robert E. [R-OH-5]	Rep. Van Duyne, Beth [R-TX-24]	1
5705	Rep. Latta, Robert E. [R-OH-5]	Rep. Walberg, Tim [R-MI-5]	1
5706	Rep. Latta, Robert E. [R-OH-5]	Rep. Waltz, Michael [R-FL-6]	1
5707	Rep. Latta, Robert E. [R-OH-5]	Rep. Weber, Randy K., Sr. [R-TX-14]	1
5708	Rep. Latta, Robert E. [R-OH-5]	Rep. Webster, Daniel [R-FL-11]	1
5709	Rep. Latta, Robert E. [R-OH-5]	Rep. Wenstrup, Brad R. [R-OH-2]	1
5710	Rep. Latta, Robert E. [R-OH-5]	Rep. Westerman, Bruce [R-AR-4]	1
5711	Rep. Latta, Robert E. [R-OH-5]	Rep. Williams, Roger [R-TX-25]	1
5712	Rep. Latta, Robert E. [R-OH-5]	Rep. Wilson, Joe [R-SC-2]	1
5713	Rep. Latta, Robert E. [R-OH-5]	Rep. Yakym, Rudy [R-IN-2]	1
5714	Rep. Lawler, Michael [R-NY-17]	Del. Norton, Eleanor Holmes [D-DC-At Large]	1
5715	Rep. Lawler, Michael [R-NY-17]	Rep. Correa, J. Luis [D-CA-46]	1
5716	Rep. Lawler, Michael [R-NY-17]	Rep. Courtney, Joe [D-CT-2]	1
5717	Rep. Lawler, Michael [R-NY-17]	Rep. Craig, Angie [D-MN-2]	1
5718	Rep. Lawler, Michael [R-NY-17]	Rep. D'Esposito, Anthony [R-NY-4]	1
5719	Rep. Lawler, Michael [R-NY-17]	Rep. Davis, Donald G. [D-NC-1]	1
5720	Rep. Lawler, Michael [R-NY-17]	Rep. DelBene, Suzan K. [D-WA-1]	1
5721	Rep. Lawler, Michael [R-NY-17]	Rep. Deluzio, Christopher R. [D-PA-17]	1
5722	Rep. Lawler, Michael [R-NY-17]	Rep. Fitzpatrick, Brian K. [R-PA-1]	1
5723	Rep. Lawler, Michael [R-NY-17]	Rep. Graves, Sam [R-MO-6]	1
5724	Rep. Lawler, Michael [R-NY-17]	Rep. Harshbarger, Diana [R-TN-1]	1
5725	Rep. Lawler, Michael [R-NY-17]	Rep. Joyce, David P. [R-OH-14]	1
5726	Rep. Lawler, Michael [R-NY-17]	Rep. LaLota, Nick [R-NY-1]	1
5727	Rep. Lawler, Michael [R-NY-17]	Rep. Moulton, Seth [D-MA-6]	1
5728	Rep. Lawler, Michael [R-NY-17]	Rep. Phillips, Dean [D-MN-3]	1
5729	Rep. Lee, Barbara [D-CA-12]	Del. Norton, Eleanor Holmes [D-DC-At Large]	2
5730	Rep. Lee, Barbara [D-CA-12]	Rep. Adams, Alma S. [D-NC-12]	2
5731	Rep. Lee, Barbara [D-CA-12]	Rep. Blumenauer, Earl [D-OR-3]	1
5732	Rep. Lee, Barbara [D-CA-12]	Rep. Bonamici, Suzanne [D-OR-1]	1
5733	Rep. Lee, Barbara [D-CA-12]	Rep. Brown, Shontel M. [D-OH-11]	1
5734	Rep. Lee, Barbara [D-CA-12]	Rep. Budzinski, Nikki [D-IL-13]	1
5735	Rep. Lee, Barbara [D-CA-12]	Rep. Bush, Cori [D-MO-1]	2
5736	Rep. Lee, Barbara [D-CA-12]	Rep. Carson, Andre [D-IN-7]	1
5737	Rep. Lee, Barbara [D-CA-12]	Rep. Carter, Troy [D-LA-2]	1
5738	Rep. Lee, Barbara [D-CA-12]	Rep. Clarke, Yvette D. [D-NY-9]	2
5739	Rep. Lee, Barbara [D-CA-12]	Rep. Cohen, Steve [D-TN-9]	1
5740	Rep. Lee, Barbara [D-CA-12]	Rep. Crockett, Jasmine [D-TX-30]	1
5741	Rep. Lee, Barbara [D-CA-12]	Rep. Davis, Danny K. [D-IL-7]	1
5742	Rep. Lee, Barbara [D-CA-12]	Rep. DeSaulnier, Mark [D-CA-10]	1
5743	Rep. Lee, Barbara [D-CA-12]	Rep. Espaillat, Adriano [D-NY-13]	1
5744	Rep. Lee, Barbara [D-CA-12]	Rep. Evans, Dwight [D-PA-3]	1
5745	Rep. Lee, Barbara [D-CA-12]	"Rep. García, Jesús G. ""Chuy"" [D-IL-4]"	1
5746	Rep. Lee, Barbara [D-CA-12]	Rep. Gottheimer, Josh [D-NJ-5]	1
5747	Rep. Lee, Barbara [D-CA-12]	Rep. Higgins, Brian [D-NY-26]	1
5748	Rep. Lee, Barbara [D-CA-12]	Rep. Jackson, Jonathan L. [D-IL-1]	2
5749	Rep. Lee, Barbara [D-CA-12]	Rep. Kim, Andy [D-NJ-3]	1
5750	Rep. Lee, Barbara [D-CA-12]	Rep. Krishnamoorthi, Raja [D-IL-8]	1
5751	Rep. Lee, Barbara [D-CA-12]	Rep. Lee, Summer L. [D-PA-12]	1
5752	Rep. Lee, Barbara [D-CA-12]	Rep. McGovern, James P. [D-MA-2]	1
5753	Rep. Lee, Barbara [D-CA-12]	Rep. Meng, Grace [D-NY-6]	1
5754	Rep. Lee, Barbara [D-CA-12]	Rep. Morelle, Joseph D. [D-NY-25]	1
5755	Rep. Lee, Barbara [D-CA-12]	Rep. Omar, Ilhan [D-MN-5]	1
5756	Rep. Lee, Barbara [D-CA-12]	Rep. Payne, Donald M., Jr. [D-NJ-10]	1
5757	Rep. Lee, Barbara [D-CA-12]	Rep. Pingree, Chellie [D-ME-1]	1
5758	Rep. Lee, Barbara [D-CA-12]	Rep. Porter, Katie [D-CA-47]	1
5759	Rep. Lee, Barbara [D-CA-12]	Rep. Ramirez, Delia C. [D-IL-3]	1
5760	Rep. Lee, Barbara [D-CA-12]	Rep. Ruppersberger, C. A. Dutch [D-MD-2]	1
5761	Rep. Lee, Barbara [D-CA-12]	Rep. Schiff, Adam B. [D-CA-30]	1
5762	Rep. Lee, Barbara [D-CA-12]	Rep. Sewell, Terri A. [D-AL-7]	1
5763	Rep. Lee, Barbara [D-CA-12]	Rep. Smith, Adam [D-WA-9]	1
5764	Rep. Lee, Barbara [D-CA-12]	Rep. Soto, Darren [D-FL-9]	1
5765	Rep. Lee, Barbara [D-CA-12]	Rep. Sánchez, Linda T. [D-CA-38]	1
5766	Rep. Lee, Barbara [D-CA-12]	Rep. Thompson, Bennie G. [D-MS-2]	1
5767	Rep. Lee, Barbara [D-CA-12]	Rep. Tokuda, Jill N. [D-HI-2]	1
5768	Rep. Lee, Barbara [D-CA-12]	Rep. Wasserman Schultz, Debbie [D-FL-25]	1
5769	Rep. Lee, Barbara [D-CA-12]	Rep. Watson Coleman, Bonnie [D-NJ-12]	1
5770	Rep. Lee, Laurel M. [R-FL-15]	Rep. Dingell, Debbie [D-MI-6]	1
5771	Rep. Lee, Laurel M. [R-FL-15]	Rep. Moore, Gwen [D-WI-4]	1
5772	Rep. Lee, Summer L. [D-PA-12]	Del. Norton, Eleanor Holmes [D-DC-At Large]	1
5773	Rep. Lee, Summer L. [D-PA-12]	Rep. Carson, André [D-IN-7]	1
5774	Rep. Lee, Summer L. [D-PA-12]	Rep. Garcia, Robert [D-CA-42]	1
5775	Rep. Lee, Summer L. [D-PA-12]	Rep. Green, Al [D-TX-9]	1
5776	Rep. Lee, Summer L. [D-PA-12]	Rep. Jacobs, Sara [D-CA-51]	1
5777	Rep. Lee, Summer L. [D-PA-12]	Rep. Lofgren, Zoe [D-CA-18]	1
5778	Rep. Lee, Summer L. [D-PA-12]	Rep. McCollum, Betty [D-MN-4]	1
5779	Rep. Lee, Summer L. [D-PA-12]	Rep. McGovern, James P. [D-MA-2]	1
5780	Rep. Lee, Summer L. [D-PA-12]	Rep. Pocan, Mark [D-WI-2]	1
5781	Rep. Lee, Summer L. [D-PA-12]	Rep. Pressley, Ayanna [D-MA-7]	1
5782	Rep. Lee, Summer L. [D-PA-12]	Rep. Schakowsky, Janice D. [D-IL-9]	1
5783	Rep. Lee, Summer L. [D-PA-12]	Rep. Tokuda, Jill N. [D-HI-2]	1
5784	Rep. Lee, Susie [D-NV-3]	Rep. Huffman, Jared [D-CA-2]	1
5785	Rep. Lee, Susie [D-NV-3]	Rep. Kiggans, Jennifer A [R-VA-2]	1
5786	Rep. Lee, Susie [D-NV-3]	Rep. Maloy, Celeste [R-UT-2]	1
5787	Rep. Lee, Susie [D-NV-3]	Rep. Molinaro, Marcus J. [R-NY-19]	1
5788	Rep. Lee, Susie [D-NV-3]	Rep. Owens, Burgess [R-UT-4]	1
5789	Rep. Lee, Susie [D-NV-3]	Rep. Stewart, Chris [R-UT-2]	1
5790	Rep. Leger Fernandez, Teresa [D-NM-3]	Rep. Stansbury, Melanie Ann [D-NM-1]	1
5791	Rep. Leger Fernandez, Teresa [D-NM-3]	Rep. Vasquez, Gabe [D-NM-2]	1
5792	Rep. Lesko, Debbie [R-AZ-8]	Rep. Babin, Brian [R-TX-36]	1
5793	Rep. Lesko, Debbie [R-AZ-8]	Rep. Biggs, Andy [R-AZ-5]	1
5794	Rep. Lesko, Debbie [R-AZ-8]	Rep. Duncan, Jeff [R-SC-3]	1
5795	Rep. Lesko, Debbie [R-AZ-8]	Rep. Gaetz, Matt [R-FL-1]	1
5796	Rep. Lesko, Debbie [R-AZ-8]	Rep. Good, Bob [R-VA-5]	1
5797	Rep. Lesko, Debbie [R-AZ-8]	Rep. Harshbarger, Diana [R-TN-1]	1
5798	Rep. Lesko, Debbie [R-AZ-8]	Rep. Higgins, Clay [R-LA-3]	1
5799	Rep. Lesko, Debbie [R-AZ-8]	Rep. LaMalfa, Doug [R-CA-1]	1
5800	Rep. Lesko, Debbie [R-AZ-8]	Rep. Lamborn, Doug [R-CO-5]	1
5801	Rep. Lesko, Debbie [R-AZ-8]	Rep. Miller, Mary E. [R-IL-15]	1
5802	Rep. Lesko, Debbie [R-AZ-8]	Rep. Norman, Ralph [R-SC-5]	1
5803	Rep. Lesko, Debbie [R-AZ-8]	Rep. Steube, W. Gregory [R-FL-17]	1
5804	Rep. Levin, Mike [D-CA-49]	Rep. Bacon, Don [R-NE-2]	1
5805	Rep. Levin, Mike [D-CA-49]	Rep. Bergman, Jack [R-MI-1]	1
5806	Rep. Levin, Mike [D-CA-49]	Rep. Bice, Stephanie I. [R-OK-5]	1
5807	Rep. Levin, Mike [D-CA-49]	Rep. Bost, Mike [R-IL-12]	1
5808	Rep. Levin, Mike [D-CA-49]	Rep. Brownley, Julia [D-CA-26]	1
5809	Rep. Levin, Mike [D-CA-49]	Rep. Case, Ed [D-HI-1]	1
5810	Rep. Levin, Mike [D-CA-49]	Rep. Cole, Tom [R-OK-4]	1
5811	Rep. Levin, Mike [D-CA-49]	Rep. Courtney, Joe [D-CT-2]	1
5812	Rep. Levin, Mike [D-CA-49]	Rep. Davids, Sharice [D-KS-3]	1
5813	Rep. Levin, Mike [D-CA-49]	Rep. Davis, Donald G. [D-NC-1]	1
5814	Rep. Levin, Mike [D-CA-49]	Rep. Deluzio, Christopher R. [D-PA-17]	1
5815	Rep. Levin, Mike [D-CA-49]	Rep. Escobar, Veronica [D-TX-16]	1
5816	Rep. Levin, Mike [D-CA-49]	Rep. Foster, Bill [D-IL-11]	1
5817	Rep. Levin, Mike [D-CA-49]	Rep. Gallego, Ruben [D-AZ-3]	1
5818	Rep. Levin, Mike [D-CA-49]	Rep. Garamendi, John [D-CA-8]	1
5819	Rep. Levin, Mike [D-CA-49]	Rep. Gottheimer, Josh [D-NJ-5]	1
5820	Rep. Levin, Mike [D-CA-49]	Rep. Grijalva, Raúl M. [D-AZ-7]	1
5821	Rep. Levin, Mike [D-CA-49]	Rep. Huffman, Jared [D-CA-2]	1
5822	Rep. Levin, Mike [D-CA-49]	Rep. Jacobs, Sara [D-CA-51]	1
5823	Rep. Levin, Mike [D-CA-49]	Rep. Kilmer, Derek [D-WA-6]	1
5824	Rep. Levin, Mike [D-CA-49]	Rep. Kim, Andy [D-NJ-3]	1
5825	Rep. Levin, Mike [D-CA-49]	Rep. Langworthy, Nicholas A. [R-NY-23]	1
5826	Rep. Levin, Mike [D-CA-49]	Rep. Lawler, Michael [R-NY-17]	1
5827	Rep. Levin, Mike [D-CA-49]	Rep. Leger Fernandez, Teresa [D-NM-3]	1
5828	Rep. Levin, Mike [D-CA-49]	Rep. Magaziner, Seth [D-RI-2]	1
5829	Rep. Levin, Mike [D-CA-49]	Rep. Nickel, Wiley [D-NC-13]	1
5830	Rep. Levin, Mike [D-CA-49]	Rep. Norcross, Donald [D-NJ-1]	1
5831	Rep. Levin, Mike [D-CA-49]	Rep. Obernolte, Jay [R-CA-23]	1
5832	Rep. Levin, Mike [D-CA-49]	Rep. Peltola, Mary Sattler [D-AK-At Large]	1
5833	Rep. Levin, Mike [D-CA-49]	Rep. Peters, Scott H. [D-CA-50]	1
5834	Rep. Levin, Mike [D-CA-49]	Rep. Ruppersberger, C. A. Dutch [D-MD-2]	1
5835	Rep. Levin, Mike [D-CA-49]	Rep. Ryan, Patrick [D-NY-18]	1
5836	Rep. Levin, Mike [D-CA-49]	Rep. Schrier, Kim [D-WA-8]	1
5837	Rep. Levin, Mike [D-CA-49]	Rep. Sherrill, Mikie [D-NJ-11]	1
5838	Rep. Levin, Mike [D-CA-49]	Rep. Smith, Christopher H. [R-NJ-4]	1
5839	Rep. Levin, Mike [D-CA-49]	Rep. Strickland, Marilyn [D-WA-10]	1
5840	Rep. Levin, Mike [D-CA-49]	Rep. Tokuda, Jill N. [D-HI-2]	1
5841	Rep. Levin, Mike [D-CA-49]	Rep. Trone, David J. [D-MD-6]	1
5842	Rep. Levin, Mike [D-CA-49]	Rep. Valadao, David G. [R-CA-22]	1
5843	Rep. Levin, Mike [D-CA-49]	Rep. Vasquez, Gabe [D-NM-2]	1
5844	Rep. Levin, Mike [D-CA-49]	Rep. Watson Coleman, Bonnie [D-NJ-12]	1
5845	Rep. Lieu, Ted [D-CA-36]	Del. Norton, Eleanor Holmes [D-DC-At Large]	1
5846	Rep. Lieu, Ted [D-CA-36]	Rep. Frost, Maxwell [D-FL-10]	1
5847	Rep. Lieu, Ted [D-CA-36]	Rep. Garcia, Sylvia R. [D-TX-29]	1
5848	Rep. Lieu, Ted [D-CA-36]	Rep. Kilmer, Derek [D-WA-6]	1
5849	Rep. Lieu, Ted [D-CA-36]	Rep. Leger Fernandez, Teresa [D-NM-3]	1
5850	Rep. Lieu, Ted [D-CA-36]	Rep. Pocan, Mark [D-WI-2]	1
5851	Rep. Lieu, Ted [D-CA-36]	Rep. Schiff, Adam B. [D-CA-30]	1
5852	Rep. Lieu, Ted [D-CA-36]	Rep. Tonko, Paul [D-NY-20]	1
